BondCode,BondName,Issuer,Term,CreditRating,BondType,IssueDate,CouponRate,_priority
139158,PR南投债,重庆市南川区城市建设投资(集团)有限公司,7,AA+,03,2016-08-09,4.2,30
139159,PR洪泽债,洪泽县城市资产经营有限公司,7,AA+,03,2016-08-17,4.37,30
139160,PR江南债,安徽省江南产业集中区建设投资发展(集团)有限公司,7,AA,03,2017-03-31,4.76,30
139161,PR柳东通,柳州东通投资发展有限公司,7,AA,03,2016-08-23,4.45,30
139163,PR嘉湘01,嘉兴市湘家荡发展投资集团有限公司,7,AA,03,2016-08-11,4.13,30
139165,PR汉建投,汉川市汉融投资建设开发有限公司,7,AA,03,2016-08-25,4.25,30
139166,PR安城债,安吉县城西北开发有限公司,7,AA,03,2016-09-09,5.9,0
139167,PR镜停债,芜湖市镜湖建设投资有限公司,7,AA,03,2017-01-05,4.37,0
139168,PR宜双01,宜昌高新投资开发有限公司,7,AA+,03,2016-08-22,3.74,0
139169,PR安顺债,安顺市国有资产管理有限公司,7,AA+,03,2016-08-12,4.48,30
139171,PR金湖债,金湖县国有资产经营投资有限责任公司,6,AAA,03,2016-10-17,4,30
139172,16穗城01,广州市城市建设投资集团有限公司,1,AAA,03,2016-09-02,3.81,0
139173,PR禹停车,禹州市国运资本运营有限公司,10,AA,03,2016-09-05,3.89,0
139174,PR马经01,马鞍山南部承接产业转移新区经济技术发展有限公司,7,AA,03,2016-08-18,4.53,30
139175,PR岳港01,湖南临港开发投资集团有限公司,7,AA+,03,2016-12-02,4.24,30
139177,PR新路鑫,新民市路鑫市政工程有限公司,7,AA,03,2016-08-19,6.41,30
139178,PR东至债,东至县城市经营投资有限公司,7,AAA,03,2017-01-26,4.88,30
139179,PR双创债,湘潭九华经济建设投资有限公司,10,AA,03,2016-10-26,5,0
139182,PR镇新债,镇江新区城市建设投资有限公司,7,AA+,03,2016-10-20,5.31,0
139183,PR兴港债,河南航空港投资集团有限公司,10,AA+,03,2016-09-02,4.27,30
139184,PR古蔺债,古蔺县国有资产经营有限责任公司,7,AA+,03,2016-09-02,4.18,30
139185,16穗铁02,广州地铁集团有限公司,0.52,AAA,03,2016-09-08,4.19,30
139186,PR湘潭02,湘潭市城市建设投资经营有限责任公司,7,AA,03,2016-08-26,3.95,0
139187,PR营开01,营口经济技术开发区城市开发建设投资有限公司,7,AA,03,2016-08-23,5.2,30
139188,PR16荆高,荆门高新技术产业开发有限责任公司,7,AA,03,2016-09-20,4.15,0
139189,PR万宝02,娄底市万宝新区开发投资集团有限公司,7,AA,03,2016-09-05,4.42,30
139190,PR海财债,海城市金财土地房屋投资有限公司,7,AA,03,2016-09-08,5.37,30
139191,PR合江债,泸州阜阳投资集团有限公司,7,AA,03,2016-09-13,5,30
139192,PR新干债,新干县城乡建设投资开发有限责任公司,7,AA,03,2016-12-12,5.48,0
139193,PR赤壁债,赤壁市蓝天城市建设投资开发有限责任公司,7,AA+,03,2016-09-09,4.38,30
139194,PR章丘债,章丘市国有资产运营有限公司,7,AA,03,2016-09-13,3.69,30
139195,PR十经开,十堰经济开发区城市基础设施建设投资有限公司,7,AA,03,2016-09-08,3.98,30
139196,16穗铁03,广州地铁集团有限公司,0.75,AAA,03,2016-10-13,3.95,30
139197,16穗城03,广州市城市建设投资集团有限公司,1.75,AAA,03,2016-10-20,3.81,0
139198,PR玉城01,玉环市城市建设集团有限公司,7,AA,03,2016-09-13,5.1,30
139199,PR公安债,公安县城建投资有限公司,7,AA+,03,2016-10-26,4.3,30
139200,PR秦经开,秦皇岛开发区国有资产经营有限公司,7,AA,03,2016-09-26,4.07,30
139201,PR牡城01,牡丹江市城市投资集团有限公司,7,AA,03,2016-12-22,6.44,30
139202,PR金发债,江苏金坛国发国际投资发展有限公司,7,AA,03,2016-09-27,4.6,0
139203,PR内兴元,内江兴元实业集团有限责任公司,7,AA,03,2017-05-17,4.28,30
139204,PR开福02,长沙开福城市建设投资有限公司,7,AA+,03,2016-09-30,3.73,30
139205,16海集02,海航集团有限公司,1,AAA,03,2016-10-20,6.2,30
139206,PR宜兴投,宜章县兴宜建设投资有限责任公司,8,AA,03,2016-09-26,5.49,0
139207,PR大冶02,湖北荆楚投资发展有限公司,7,AA,03,2016-10-11,4.05,30
139208,PR渝新梁,重庆新梁投资开发(集团)有限公司,7,AA+,03,2016-11-18,4.76,30
139209,PR湘环科,长沙雨花经开开发建设有限公司,7,AA,03,2016-09-29,4.17,30
139211,PR合川债,重庆市合川城市建设投资(集团)有限公司,7,AA,03,2016-09-29,3.95,0
139212,PR金沙债,金沙县建设投资集团股份有限公司,7,AA,03,2016-11-09,6.01,30
139213,PR马经02,马鞍山南部承接产业转移新区经济技术发展有限公司,7,AA,03,2016-12-14,4.43,30
139214,PR湘乡投,湘乡市经济开发区建设投资开发有限公司,7,AA,03,2016-09-29,5.28,0
139215,PR怀专项,怀化市城市建设投资有限公司,7,AA,03,2016-11-01,4.18,0
139216,PR建安02,建安投资控股集团有限公司,7,AA,03,2016-10-13,3.85,30
139217,16济专项,济宁城投控股集团有限公司,15,AA+,03,2016-09-30,3.55,0
139218,16兴小01,合肥兴泰金融控股(集团)有限公司,3,AA+,03,2016-11-10,3.5,0
139221,16黔开投,黔东南州开发投资(集团)有限责任公司,7,AA,03,2016-09-30,4.42,30
139222,16鲁经投,山东省财金投资集团有限公司,10,AA+,03,2016-11-30,3.54,30
139223,PR白城投,贵阳白云城市建设投资集团有限公司,10,AA+,03,2016-11-24,4.75,0
139224,集顺优06,北京一方商业保理有限公司,0.99,AAA,10,2018-12-11,5.2,-100
139225,PR诸城建,诸暨市城东新城建设有限公司,7,AA,03,2016-10-10,3.89,30
139226,PR瑞金债,瑞金市城市发展投资集团有限公司,7,AA+,03,2016-10-24,4.13,30
139227,PR文山债,文山城市建设投资(集团)有限公司,7,AA,03,2016-10-20,4.5,30
139229,PR柯城债,绍兴市柯桥区城建投资开发集团有限公司,7,AA,03,2016-10-20,3.64,30
139230,PR瀛洲债,江苏瀛洲发展集团有限公司,7,AA,03,2016-10-19,4.33,30
139231,PR番禺01,广州市番禺信息技术投资发展有限公司,10,AA,03,2016-10-24,4.5,30
139232,PR青昌阳,青岛昌阳投资开发有限公司,7,AA,03,2017-01-03,3.73,30
139233,16滨旅债,潍坊滨海旅游集团有限公司,9,AA,03,2016-10-21,4.68,30
139234,PR荆经开,荆州开发区城市建设投资开发有限公司,10,AA,03,2016-11-09,4.87,0
139235,PR洪经债,南昌经济技术开发区投资控股有限公司,7,AA,03,2017-01-05,3.83,30
139236,PR凯宏债,黔东南州凯宏城市投资运营(集团)有限责任公司,10,AA,03,2016-10-28,5.3,0
139237,PR宁高01,江苏高淳经济开发区开发集团有限公司,7,AAA,03,2016-10-24,3.67,30
139238,PR芜交02,芜湖市交通投资有限公司,7,AA+,03,2016-10-24,3.58,0
139239,PR嘉湘02,嘉兴市湘家荡发展投资集团有限公司,7,AA,03,2016-10-20,3.87,30
139240,PR汝州投,汝州市鑫源投资有限公司,7,AA,03,2016-11-07,4.43,30
139241,16永专01,永嘉投资集团有限公司,10,AA+,03,2016-10-26,4.19,0
139242,PR苏大行,江苏大行临港产业投资有限公司,7,AA,03,2016-11-15,5.18,0
139243,PR株高孵,株洲高科集团有限公司,7,AA+,03,2016-11-16,3.78,0
139244,16温铁债,温州市铁路与轨道交通投资集团有限公司,15,AA,03,2016-11-25,3.85,0
139245,16宁投01,宁德市交通投资集团有限公司,10,AA,03,2016-10-20,3.68,30
139246,PR鹤山01,鹤山市公营资产经营有限公司,7,AA,03,2016-11-24,4.08,30
139247,PR黔凯专,贵州省凯里城镇建设投资有限公司,7,AA,03,2016-11-04,4.2,0
139248,PR锦都债,成都兴锦生态建设投资集团有限公司,7,AA,03,2016-11-28,3.65,30
139249,16中瑞债,新疆中瑞恒远商贸集团有限公司,7,AA,03,2016-11-01,6.5,30
139250,PR大方债,大方县建设投资有限公司,7,AA,03,2016-11-10,6,0
139251,PR蕲春债,蕲春县国建投资有限公司,7,AA,03,2016-11-03,4.96,30
139252,16武铁01,武汉地铁集团有限公司,2.03,AAA,03,2016-10-27,3.94,30
139253,PR邕高02,南宁高新产业建设开发集团有限公司,7,AA,03,2016-11-04,3.82,30
139254,PR新港债,常州新港经济发展有限公司,7,AA+,03,2016-11-30,3.42,0
139255,PR大洼临,盘锦临港建设发展集团有限公司,8,AA,03,2016-11-10,5.99,0
139256,16鄂国资,鄂尔多斯市国有资产投资控股集团有限公司,15,AA,03,2016-11-10,5.55,30
139257,PR玉城02,玉环市城市建设集团有限公司,7,AA,03,2016-12-21,3.72,30
139258,PR瓯新城,温州市瓯海新城建设集团有限公司,7,AA,03,2016-11-23,3.98,0
139259,PR杭运,杭州市运河综合保护开发建设集团有限责任公司,7,AA,03,2016-11-11,3.4,0
139260,PR韶关债,韶关市城市投资发展集团有限公司,8,AA,03,2016-11-09,3.67,30
139261,16陕高01,陕西省高速公路建设集团公司,5,AA+,03,2016-11-03,4.18,30
139263,PR文蓝海,威海市文登区蓝海投资开发有限公司,7,AA+,03,2016-11-09,3.64,30
139265,PR恩施债,恩施城市建设投资有限公司,7,AA,03,2016-11-24,3.84,30
139268,PR贵溪债,贵溪市国有控股集团有限公司,7,AA+,03,2016-11-15,4.18,30
139270,PR岳港02,湖南临港开发投资集团有限公司,7,AA+,03,2016-12-09,3.94,30
139272,16桂金02,广西金融投资集团有限公司,7,AA+,03,2016-11-11,4.8,30
139273,PR钟楼债,常州钟楼经济开发区投资建设有限公司,7,AA+,03,2016-11-28,3.64,30
139274,PR河国投,河池市国有资本投资运营(集团)有限公司,7,AA,03,2016-11-24,4.37,30
139275,PR淳安债,淳安县新安江生态开发集团有限公司,7,AA,03,2017-01-26,3.84,0
139276,16泉小微,泉州市城建国有资产投资有限公司,3,AA+,03,2016-11-11,3.44,0
139277,PR共青城,共青城财政管理投资有限公司,7,AA+,03,2017-02-14,5.85,30
139278,PR16达州,达州市投资有限公司,10,AA+,03,2016-12-21,3.99,30
139279,PR锡新城,无锡锡东新城建设发展有限公司,7,AA,03,2016-11-23,3.92,30
139280,PR徐高开,徐州高新技术产业开发区国有资产经营有限公司,7,AA,03,2016-11-24,3.78,30
139281,PR简州债,简阳发展(控股)有限公司,7,AA,03,2016-12-15,3.93,30
139282,PR筑城02,贵阳市城市建设投资集团有限公司,10,AA+,03,2016-12-01,4,0
139283,PR牡城02,牡丹江市城市投资集团有限公司,7,AA,03,2016-12-22,5.34,30
139284,PR分宜债,分宜县城市建设投资开发有限公司,7,AA,03,2017-01-03,4.54,0
139286,PR海创债,海安开发区建设投资有限公司,7,AA,03,2016-12-02,4.47,0
139287,PR天城债,天门市城市建设投资有限公司,7,AA+,03,2016-11-30,3.98,30
139288,PR京诚债,京山市京诚投资开发集团有限公司,7,AA+,03,2016-12-08,4.38,30
139289,PR东宝债,荆门市东宝区城乡建设投资有限公司,7,AA+,03,2016-11-29,4.44,30
139290,PR水城投,六盘水市水城区城市投资开发有限责任公司,7,AA,03,2017-01-11,4.98,30
139291,PR昌吉债,昌吉城市建设投资发展有限责任公司,7,AA,03,2016-12-05,4.24,30
139292,PR江城建,南京江宁城市建设集团有限公司,7,AA+,03,2016-11-29,3.48,30
139294,PR湘开债,株洲市湘江风光带建设开发有限公司,7,AA,03,2017-02-14,5.39,30
139295,PR乐平债,乐平市国有资产经营管理集团有限公司,7,AA+,03,2017-01-11,3.7,30
139297,PR金潼01,重庆市金潼工业建设投资有限公司,7,AA,03,2016-12-08,4.44,30
139298,PR金阳01,贵阳市投资控股集团有限公司,10,AA+,03,2016-11-28,4.46,0
139299,PR德溪01,毕节市德溪建设开发投资有限公司,7,AA,03,2016-12-06,4.6,0
139300,PR兴安债,兴安盟城市发展投资经营有限责任公司,7,AA,03,2016-12-26,6.18,30
139302,PR宁高02,江苏高淳经济开发区开发集团有限公司,7,AAA,03,2016-12-12,3.92,30
139303,PR冠隆债,辽宁冠隆建设集团有限公司,7,AA,03,2016-12-27,4.7,30
139304,PR益集02,湖南省益阳市2016年第二期县域创新创业基地建设集合发行人,7,AA,03,2016-12-08,5.16,0
139305,PR西秀债,安顺市西秀区黔城产业股份有限公司,7,AA,03,2016-11-29,4.7,30
139306,PR临城开,临沂城市发展集团有限公司,7,AA+,03,2016-12-21,3.85,30
139307,PR七城建,七台河市城市建设投资发展有限公司,7,AA+,03,2016-12-06,5.75,30
139308,16宁投02,宁德市交通投资集团有限公司,10,AA,03,2017-01-09,3.87,30
139309,PR富源债,遂宁市富源实业有限公司,7,AA,03,2016-12-15,5.34,30
139310,PR韩城投,韩城市城市投资(集团)有限公司,7,AA+,03,2016-12-30,4.69,30
139311,PR沾化债,滨州市沾化区宏达财金投资集团有限公司,7,AA+,03,2016-12-26,4.93,30
139312,PR鹤山02,鹤山市公营资产经营有限公司,7,AA+,03,2016-12-19,5.08,30
139313,PR德溪02,毕节市德溪建设开发投资有限公司,7,AA,03,2016-12-19,5.1,0
139315,PR邵开债,湖南邵东生态产业园开发建设投资有限责任公司,7,AA,03,2016-12-27,6.58,0
139316,PR金鑫01,如东县金鑫交通工程建设投资有限公司,7,AA+,03,2016-12-26,4.57,30
139317,PR金鑫02,如东县金鑫交通工程建设投资有限公司,7,AAA,03,2016-12-26,3.8,30
139320,16首创02,北京首都创业集团有限公司,1.03,AAA,03,2017-01-03,3.7,30
139322,16奥德02,奥德集团有限公司,7,AA+,03,2017-01-25,4.7,30
139323,PR惠交02,惠州市交通投资集团有限公司,7,AA+,03,2017-01-06,4.95,30
139324,PR衡东债,衡东县城乡建设投资开发有限公司,7,AA,03,2017-01-11,6.6,0
139326,PR嘉鱼01,嘉鱼县城镇建设投资有限公司,7,AA+,03,2017-02-03,6.5,0
139327,煦日01次,中国东方资产管理股份有限公司,1.01,,10,2019-01-10,,-100
139328,渔阳优01,同方国信投资控股有限公司,11.65,,10,2018-12-28,5.6,-100
139329,PR肇东01,肇东市东盛城市建设投资有限责任公司,7,AA+,03,2017-02-13,6.5,30
139330,PR柔刚01,遂宁柔刚投资集团有限公司,7,AA,03,2017-09-08,5.65,30
139331,PR南漳01,南漳县建设投资集团有限公司,7,AA+,03,2017-02-15,6,30
139332,PR浏阳01,浏阳经开区开发投资有限公司,7,AA+,03,2017-03-23,4.37,30
139333,PR浏经债,浏阳经开区开发投资有限公司,7,AA+,03,2017-03-23,4.39,30
139334,16汝城02,汝城县城建开发有限责任公司,7,AA+,03,2017-03-09,5.69,30
139335,PR昆滇投,昆明滇池投资有限责任公司,7,AA+,03,2017-08-07,5.75,30
139336,PR广水债,广水市城市发展投资有限公司,7,AA+,03,2017-03-16,6.19,30
139337,PR綦江东,重庆市綦江区东部新城开发建设有限公司,7,AA,03,2017-03-02,4,30
139338,徐租3A2,江苏徐工工程机械租赁有限公司,2.9,,10,2018-12-28,5.35,-100
139339,PR东乡债,抚州市东乡区城市投资发展有限公司,7,AA,03,2017-06-19,6.2,30
139340,PR蚌埠债,蚌埠市城市投资控股有限公司,7,AA,03,2017-04-19,5.8,30
139341,PR凤台债,凤台县华兴城市建设投资有限公司,7,AAA,03,2017-04-10,5.6,30
139342,17永专债,永嘉投资集团有限公司,10,AA+,03,2017-05-08,6.3,0
139343,PR嘉鱼02,嘉鱼县城镇建设投资有限公司,7,AA+,03,2017-04-13,5.7,0
139344,PR资兴01,资兴市成诚投资有限公司,7,AA+,03,2017-03-29,6.2,30
139345,PR南开债,南通开元投资开发集团有限公司,7,AA,03,2017-12-14,7.25,30
139346,PR遂天泰,遂宁市天泰实业有限责任公司,7,AA,03,2017-04-12,5.98,0
139347,PR博山债,淄博市博山区公有资产经营有限公司,7,AA+,03,2017-04-13,5.63,30
139348,PR随专01,随州市城市投资集团有限公司,7,AA,03,2017-07-06,5.7,0
139349,PR达投02,达州市投资有限公司,10,AA+,03,2017-05-26,6.5,30
139350,17鄂高投,湖北省高新产业投资集团有限公司,7,AA,03,2017-08-03,5.9,30
139351,17鄂交Y1,湖北交通投资集团有限公司,,AAA,03,2017-04-26,5.4,30
139352,PR惠华01,岳阳惠华城市投资发展集团有限公司,7,AA+,03,2017-07-07,5.78,30
139353,PR邵建投,邵东新区开发建设投资有限责任公司,7,AA,03,2017-08-29,7.1,30
139354,PR应城债,应城市蒲阳开发投资有限公司,7,AA+,03,2017-05-15,6.5,30
139355,PR营开02,营口经济技术开发区城市开发建设投资有限公司,7,AA,03,2017-04-26,6.98,30
139356,PR黔南01,黔南州国有资本营运有限责任公司,7,AA,03,2017-05-02,6.99,30
139357,PR营北01,营口北海新区城区开发建设投资有限公司,7,AA,03,2017-07-28,7.19,30
139358,PR资城01,资兴市城市建设投资有限责任公司,7,AA+,03,2017-09-11,6,30
139359,PR襄汉江,汉江国有资本投资集团有限公司,7,AA+,03,2017-05-10,5.4,30
139360,17醴陵债,醴陵市渌江投资控股集团有限公司,7,AA,03,2017-05-10,6.5,30
139361,PR德山债,常德市德源产业投资有限公司,7,AA,03,2017-09-22,6.46,30
139362,PR沣西G1,陕西省西咸新区沣西新城开发建设(集团)有限公司,7,AA,03,2017-09-05,7.1,0
139363,PR阳新债,阳新县城镇建设投资开发有限公司,7,AA+,03,2017-10-10,6.5,30
139365,PR伍家债,宜昌伍家新城投资控股集团有限公司,7,AA,03,2017-05-23,6.5,30
139366,PR松滋债,湖北松滋金松投资控股集团有限公司,7,AA+,03,2017-07-11,6.6,30
139367,PR监利债,监利市丰源城市投资开发有限责任公司,7,AA+,03,2018-01-04,6.78,30
139370,PR石首债,石首市博雅城市建设投资有限公司,7,AA+,03,2017-07-11,6.98,30
139371,PR长葛债,长葛市金财公有资产经营有限公司,7,AA,03,2017-05-15,7.1,0
139372,G17云绿1,云南水务投资股份有限公司,10,AA+,03,2017-06-09,6.3,0
139373,PR西双创,西安高新区创业园发展中心有限公司,7,AAA,03,2017-12-01,6.2,0
139374,PR简工债,简阳市现代工业投资发展有限公司,7,AA+,03,2017-06-09,6,30
139375,PR宜创01,宜昌高新投资开发有限公司,7,AA+,03,2017-06-09,6.1,0
139376,PR嘉禾01,嘉禾铸都发展集团有限公司,7,AA+,03,2017-06-05,6.5,30
139377,PR开元01,贵州凯里开元城市投资开发有限责任公司,7,AA,03,2017-06-07,7.3,0
139378,PR咸双创,咸宁高新投资集团有限公司,10,AA,03,2017-06-27,6.6,0
139380,17鄂交Y2,湖北交通投资集团有限公司,,AAA,03,2017-06-26,5.65,30
139381,PR襄高新,襄阳高新国有资本投资运营集团有限公司,7,AA+,03,2017-06-27,6.25,30
139382,17武铁Y1,武汉地铁集团有限公司,0.98,AAA,03,2017-07-05,5.55,30
139383,PR鹤城建,黑龙江省鹤城建设投资发展有限公司,7,AA,03,2017-07-03,6.95,30
139384,PR阿纺织,阿克苏纺织城发展有限责任公司,7,AA,03,2017-07-06,7.5,30
139385,PR巴州债,巴州国信建设发展投融资有限公司,7,AA+,03,2017-06-30,6.08,30
139386,PR吉首01,吉首华泰国有资产投资管理有限责任公司,7,AA+,03,2017-07-04,6.5,0
139387,17鄂交Y3,湖北交通投资集团有限公司,1,AAA,03,2017-06-30,5.6,30
139388,PR津国投,成都市新津县国有资产投资经营有限责任公司,7,AA,03,2017-07-24,6.4,0
139389,18广田A3,深圳广田集团股份有限公司,1,AA,10,2019-01-17,7.5,-100
139390,PR宁开01,江苏高淳经济开发区开发集团有限公司,7,AAA,03,2017-07-11,5.66,30
